left;right
-0.5;0.5
-0.118033813400125;0.5
-0.118033813400125;0.263545767747725
0.0277170757924144;0.263545767747725
0.0277170757924144;0.173082380622011
0.0832428789247495;0.173082380622011
0.0832428789247495;0.138385745483758
0.0832428789247495;0.118659987476519
0.0971567429986588;0.118659987476519
0.104308693115831;0.118659987476519
0.104308693115831;0.112789003419874
0.107570350925079;0.112789003419874
0.111070607072568;0.112789003419874
0.111070607072568;0.112445324150413
0.11175796561149;0.112445324150413
0.11175796561149;0.112445324150413
0.112101644880952;0.112901644880952
